41.78670333,-88.35695667
41.78670333,-88.35695667
41.78670167,-88.35695667
41.78670167,-88.35695667
41.78670167,-88.356955
41.78670333,-88.356955
41.78670333,-88.356955
41.78670333,-88.35695667
41.78670333,-88.35695833
41.78670333,-88.35695667
41.78670333,-88.356955
41.78670333,-88.356955
41.78670333,-88.35695333
41.78670333,-88.35695167
41.78670333,-88.35695167
41.78670333,-88.35695
41.78670333,-88.35695
41.78670333,-88.35694833
41.786705,-88.35694833
41.786705,-88.35694833
41.786705,-88.35694667
41.786705,-88.35694667
41.786705,-88.35695
41.786705,-88.35694667
41.78670333,-88.356945
41.786705,-88.35695
41.786705,-88.35694833
41.786705,-88.35694667
41.78670333,-88.356945
41.78668833,-88.35702
41.78668167,-88.35700667
41.78668167,-88.35698667
41.786685,-88.35698
41.78668333,-88.35697833
41.78668667,-88.356975
41.78668833,-88.356975
41.78669333,-88.35697167
41.786695,-88.35697167
41.786695,-88.35697167
41.78669667,-88.35697167
41.78669833,-88.35697
41.78669667,-88.35697333
41.786695,-88.35697833
41.786695,-88.356975
41.78668833,-88.35697333
41.78668167,-88.35697167
41.78667167,-88.35697333
41.78666167,-88.35697333
41.78665,-88.35697
41.78664167,-88.35696833
41.78663167,-88.356965
41.78662167,-88.35696333
41.78661167,-88.35696333
41.7866,-88.35696167
41.78658833,-88.35696
41.78657667,-88.35696
41.786565,-88.35695667
41.786555,-88.35695
41.786545,-88.35694
41.78653833,-88.35693
41.78653,-88.35691833
41.78652333,-88.35690667
41.78651667,-88.35689167
41.78651167,-88.35687667
41.78650333,-88.356845
41.7865,-88.35682667
41.7865,-88.35681
41.78649833,-88.35679333
41.78649667,-88.356775
41.786495,-88.35675833
41.786495,-88.35674
41.78649333,-88.35672333
41.78649333,-88.35670667
41.78649333,-88.35669167
41.78649333,-88.356675
41.78649333,-88.35665833
41.78649333,-88.35664333
41.78649167,-88.35662667
41.78649167,-88.35661167
41.78649167,-88.356595
41.78649167,-88.35657833
41.78649333,-88.35656167
41.78649333,-88.356545
41.78649333,-88.35653
41.78649333,-88.35651333
41.78649333,-88.35649667
41.78649333,-88.35648
41.78649167,-88.35646333
41.78649167,-88.35644667
41.78649167,-88.35643
41.78649167,-88.35641333
41.78649167,-88.356395
41.78649167,-88.35637833
41.78649167,-88.35636167
41.78649167,-88.356345
41.78649333,-88.35632833
41.78649333,-88.35631333
41.786495,-88.35629667
41.786495,-88.35627833
41.786495,-88.35626333
41.786495,-88.35624667
41.786495,-88.35622833
41.786495,-88.35621167
41.786495,-88.356195
41.786495,-88.35618
41.786495,-88.35616333
41.78649333,-88.35614833
41.78649333,-88.35613167
41.786495,-88.35611667
41.78649833,-88.35610333
41.78650167,-88.35608667
41.78650333,-88.35606
41.786505,-88.356045
41.786505,-88.35603
41.786505,-88.356015
41.786505,-88.356
41.78650333,-88.355985
41.7865,-88.35596833
41.78649833,-88.35595167
41.78649833,-88.355935
41.7865,-88.35592
41.7865,-88.355905
41.78650167,-88.35589
41.78650333,-88.35587333
41.786505,-88.35585833
41.78651,-88.35584167
41.786515,-88.35582667
41.78652167,-88.35581333
41.78652833,-88.35580167
41.78653667,-88.35578833
41.78654667,-88.35577667
41.786555,-88.35576667
41.786565,-88.35575667
41.786575,-88.35574833
41.78658667,-88.35573833
41.78659833,-88.35573167
41.78661,-88.35572667
41.78662167,-88.35572333
41.78663167,-88.35572
41.78664333,-88.35571833
41.786655,-88.35571833
41.78666667,-88.35572
41.78667833,-88.35572
41.78668833,-88.35572
41.7867,-88.35572167
41.78671,-88.35572333
41.78672167,-88.355725
41.786735,-88.355725
41.78674667,-88.35572333
41.78675833,-88.355725
41.78677,-88.35572667
41.78678333,-88.35573
41.78680833,-88.35573167
41.78682,-88.35573167
41.78683167,-88.35573
41.78684167,-88.35573
41.78685167,-88.35573
41.78686167,-88.35573167
41.78687333,-88.355735
41.78688333,-88.35573667
41.786895,-88.35574
41.786905,-88.35574833
41.786915,-88.35576
41.78692333,-88.35577167
41.78693,-88.35578667
41.78693667,-88.35580167
41.78694167,-88.355815
41.78694667,-88.35582667
41.78695,-88.35584
41.78695167,-88.35585333
41.786955,-88.35586833
41.786955,-88.35588333
41.78695667,-88.35589667
41.786955,-88.35591167
41.786955,-88.355925
41.786955,-88.35593667
41.786955,-88.35595
41.786955,-88.35596167
41.786955,-88.35597667
41.78695667,-88.35598833
41.78695667,-88.356
41.78695667,-88.35601333
41.78695667,-88.35602833
41.78695667,-88.35604167
41.786955,-88.35605667
41.78695667,-88.35607167
41.786955,-88.356085
41.786955,-88.35610167
41.786955,-88.35611667
41.786955,-88.35613333
41.78695833,-88.35614833
41.78695833,-88.35616333
41.78695833,-88.35617833
41.78696,-88.356195
41.78696167,-88.35621
41.786965,-88.35622667
41.786965,-88.35624167
41.78696333,-88.356255
41.78696,-88.35627
41.78696,-88.35630333
41.78696,-88.35631833
41.78696,-88.35633333
41.78696167,-88.35634833
41.78696167,-88.356365
41.78696167,-88.35638
41.78695833,-88.356395
41.78695833,-88.35641
41.78695833,-88.35642667
41.78695833,-88.35644333
41.78696,-88.35646
41.78696167,-88.35647667
41.786965,-88.35649
41.786965,-88.356505
41.78696333,-88.35652333
41.78696333,-88.35654167
41.78696167,-88.35655833
41.78696333,-88.356575
41.78696333,-88.35659
41.78696333,-88.35660833
41.78696333,-88.356625
41.78696,-88.35664167
41.78695833,-88.35665667
41.78695833,-88.35667333
41.78695833,-88.35668833
41.78695833,-88.35670167
41.78695833,-88.35671667
41.78695833,-88.35673167
41.78696,-88.35674833
41.78696,-88.356765
41.78695833,-88.35679833
41.78695667,-88.356815
41.786955,-88.35683167
41.78695333,-88.35684833
41.78695167,-88.356865
41.78694833,-88.35688167
41.786945,-88.35689667
41.78694,-88.35690833
41.78693,-88.35692
41.78692,-88.35692833
41.78691,-88.35693
41.7869,-88.35693167
41.78689167,-88.35693
41.78688333,-88.35693167
41.786875,-88.35693167
41.78687,-88.35693167
41.78687,-88.35693167
